timestamp,product_id,url,stage,status,elapsed_ms
2025-11-24T10:39:09.718319+00:00,107197,https://www.glamira.co.uk/catalog/product/view/id/107197,request,403,728.1
2025-11-24T10:39:09.718387+00:00,108614,https://www.glamira.co.uk/catalog/product/view/id/108614,request,403,547.4
2025-11-24T10:39:09.720614+00:00,107080,https://www.glamira.co.uk/catalog/product/view/id/107080,request,403,731.1
2025-11-24T10:39:09.720774+00:00,108599,https://www.glamira.co.uk/catalog/product/view/id/108599,request,403,562.2
2025-11-24T10:39:09.720832+00:00,107198,https://www.glamira.co.uk/catalog/product/view/id/107198,request,403,730.4
2025-11-24T10:39:09.720895+00:00,107137,https://www.glamira.co.uk/catalog/product/view/id/107137,request,403,731.2
2025-11-24T10:39:09.924826+00:00,108639,https://www.glamira.co.uk/catalog/product/view/id/108639,request,403,558.0
2025-11-24T10:39:09.924973+00:00,108613,https://www.glamira.co.uk/catalog/product/view/id/108613,request,403,754.2
2025-11-24T10:39:09.925173+00:00,108649,https://www.glamira.co.uk/catalog/product/view/id/108649,request,403,557.0
2025-11-24T10:39:09.925328+00:00,108643,https://www.glamira.co.uk/catalog/product/view/id/108643,request,403,557.3
2025-11-24T10:39:09.933364+00:00,108629,https://www.glamira.co.uk/catalog/product/view/id/108629,request,403,566.7
2025-11-24T10:39:09.933499+00:00,108620,https://www.glamira.co.uk/catalog/product/view/id/108620,request,403,570.3
2025-11-24T10:39:09.952404+00:00,108618,https://www.glamira.co.uk/catalog/product/view/id/108618,request,403,781.3
2025-11-24T10:39:09.966391+00:00,108602,https://www.glamira.co.uk/catalog/product/view/id/108602,request,403,796.0
2025-11-24T10:39:09.966511+00:00,108175,https://www.glamira.co.uk/catalog/product/view/id/108175,request,403,808.1
2025-11-24T10:39:09.966892+00:00,108603,https://www.glamira.co.uk/catalog/product/view/id/108603,request,403,796.3
2025-11-24T10:39:10.137239+00:00,108654,https://www.glamira.co.uk/catalog/product/view/id/108654,request,403,367.4
2025-11-24T10:39:10.137348+00:00,108622,https://www.glamira.co.uk/catalog/product/view/id/108622,request,403,771.0
2025-11-24T10:39:10.137413+00:00,108641,https://www.glamira.co.uk/catalog/product/view/id/108641,request,403,770.0
2025-11-24T10:39:10.137471+00:00,108867,https://www.glamira.co.uk/catalog/product/view/id/108867,request,403,367.2
2025-11-24T10:39:10.137526+00:00,109082,https://www.glamira.co.uk/catalog/product/view/id/109082,request,403,364.3
