ip,reason
45.232.93.9,No_Data_From_DB
45.232.93.90,No_Data_From_DB
45.232.93.91,No_Data_From_DB
45.232.93.92,No_Data_From_DB
45.232.93.93,No_Data_From_DB
45.232.93.94,No_Data_From_DB
45.232.93.95,No_Data_From_DB
45.232.93.96,No_Data_From_DB
45.232.93.97,No_Data_From_DB
45.232.93.98,No_Data_From_DB
45.232.93.99,No_Data_From_DB
45.232.94.10,No_Data_From_DB
45.232.94.100,No_Data_From_DB
45.232.94.101,No_Data_From_DB
45.232.94.102,No_Data_From_DB
45.232.94.103,No_Data_From_DB
45.232.94.104,No_Data_From_DB
45.232.94.105,No_Data_From_DB
45.232.94.106,No_Data_From_DB
45.232.94.107,No_Data_From_DB
45.232.94.108,No_Data_From_DB
45.232.94.109,No_Data_From_DB
45.232.94.11,No_Data_From_DB
45.232.94.110,No_Data_From_DB
45.232.94.111,No_Data_From_DB
45.232.94.112,No_Data_From_DB
45.232.94.113,No_Data_From_DB
45.232.94.114,No_Data_From_DB
45.232.94.115,No_Data_From_DB
45.232.94.116,No_Data_From_DB
45.232.94.117,No_Data_From_DB
45.232.94.118,No_Data_From_DB
45.232.94.119,No_Data_From_DB
45.232.94.12,No_Data_From_DB
45.232.94.120,No_Data_From_DB
45.232.94.121,No_Data_From_DB
45.232.94.122,No_Data_From_DB
45.232.94.123,No_Data_From_DB
45.232.94.124,No_Data_From_DB
45.232.94.125,No_Data_From_DB
45.232.94.126,No_Data_From_DB
45.232.94.14,No_Data_From_DB
45.232.94.16,No_Data_From_DB
45.232.94.17,No_Data_From_DB
45.232.94.18,No_Data_From_DB
45.232.94.19,No_Data_From_DB
45.232.94.2,No_Data_From_DB
45.232.94.20,No_Data_From_DB
45.232.94.21,No_Data_From_DB
45.232.94.22,No_Data_From_DB
45.232.94.23,No_Data_From_DB
45.232.94.24,No_Data_From_DB
45.232.94.25,No_Data_From_DB
45.232.94.26,No_Data_From_DB
45.232.94.27,No_Data_From_DB
45.232.94.28,No_Data_From_DB
45.232.94.29,No_Data_From_DB
45.232.94.3,No_Data_From_DB
45.232.94.30,No_Data_From_DB
45.232.94.31,No_Data_From_DB
45.232.94.32,No_Data_From_DB
45.232.94.33,No_Data_From_DB
45.232.94.34,No_Data_From_DB
45.232.94.35,No_Data_From_DB
45.232.94.36,No_Data_From_DB
45.232.94.37,No_Data_From_DB
45.232.94.38,No_Data_From_DB
45.232.94.39,No_Data_From_DB
45.232.94.4,No_Data_From_DB
45.232.94.40,No_Data_From_DB
45.232.94.41,No_Data_From_DB
45.232.94.44,No_Data_From_DB
45.232.94.45,No_Data_From_DB
45.232.94.46,No_Data_From_DB
45.232.94.47,No_Data_From_DB
45.232.94.48,No_Data_From_DB
45.232.94.49,No_Data_From_DB
45.232.94.5,No_Data_From_DB
45.232.94.50,No_Data_From_DB
45.232.94.51,No_Data_From_DB
45.232.94.52,No_Data_From_DB
45.232.94.53,No_Data_From_DB
45.232.94.54,No_Data_From_DB
45.232.94.55,No_Data_From_DB
45.232.94.56,No_Data_From_DB
45.232.94.57,No_Data_From_DB
45.232.94.59,No_Data_From_DB
45.232.94.6,No_Data_From_DB
45.232.94.60,No_Data_From_DB
45.232.94.61,No_Data_From_DB
45.232.94.62,No_Data_From_DB
45.232.94.63,No_Data_From_DB
45.232.94.64,No_Data_From_DB
45.232.94.65,No_Data_From_DB
45.232.94.66,No_Data_From_DB
45.232.94.67,No_Data_From_DB
45.232.94.68,No_Data_From_DB
45.232.94.69,No_Data_From_DB
45.232.94.7,No_Data_From_DB
45.232.94.70,No_Data_From_DB
45.232.94.71,No_Data_From_DB
45.232.94.72,No_Data_From_DB
45.232.94.73,No_Data_From_DB
45.232.94.74,No_Data_From_DB
45.232.94.75,No_Data_From_DB
45.232.94.76,No_Data_From_DB
45.232.94.77,No_Data_From_DB
45.232.94.78,No_Data_From_DB
45.232.94.79,No_Data_From_DB
45.232.94.8,No_Data_From_DB
45.232.94.80,No_Data_From_DB
45.232.94.81,No_Data_From_DB
45.232.94.82,No_Data_From_DB
45.232.94.83,No_Data_From_DB
45.232.94.84,No_Data_From_DB
45.232.94.85,No_Data_From_DB
45.232.94.86,No_Data_From_DB
45.232.94.87,No_Data_From_DB
45.232.94.88,No_Data_From_DB
45.232.94.89,No_Data_From_DB
45.232.94.9,No_Data_From_DB
45.232.94.90,No_Data_From_DB
45.232.94.91,No_Data_From_DB
45.232.94.92,No_Data_From_DB
45.232.94.93,No_Data_From_DB
45.232.94.94,No_Data_From_DB
45.232.94.96,No_Data_From_DB
45.232.94.97,No_Data_From_DB
45.232.94.98,No_Data_From_DB
45.232.94.99,No_Data_From_DB
45.232.96.231,No_Data_From_DB
45.232.97.104,No_Data_From_DB
45.233.102.1,No_Data_From_DB
45.233.105.221,No_Data_From_DB
45.233.106.77,No_Data_From_DB
45.233.109.52,No_Data_From_DB
45.233.144.106,No_Data_From_DB
45.233.169.3,No_Data_From_DB
45.233.169.5,No_Data_From_DB
45.233.169.6,No_Data_From_DB
45.233.170.76,No_Data_From_DB
45.233.193.239,No_Data_From_DB
45.233.213.88,No_Data_From_DB
45.233.242.83,No_Data_From_DB
45.233.244.192,No_Data_From_DB
45.233.48.43,No_Data_From_DB
45.233.51.172,No_Data_From_DB
45.233.64.11,No_Data_From_DB
45.233.64.154,No_Data_From_DB
45.233.64.2,No_Data_From_DB
45.233.64.23,No_Data_From_DB
45.233.64.238,No_Data_From_DB
45.233.64.250,No_Data_From_DB
45.233.64.252,No_Data_From_DB
45.233.64.70,No_Data_From_DB
45.233.64.86,No_Data_From_DB
45.233.65.17,No_Data_From_DB
45.233.65.18,No_Data_From_DB
45.233.65.19,No_Data_From_DB
45.233.65.196,No_Data_From_DB
45.233.65.201,No_Data_From_DB
45.233.65.204,No_Data_From_DB
45.233.65.216,No_Data_From_DB
45.233.65.217,No_Data_From_DB
45.233.65.222,No_Data_From_DB
45.233.65.227,No_Data_From_DB
45.233.65.231,No_Data_From_DB
45.233.65.243,No_Data_From_DB
45.233.65.247,No_Data_From_DB
45.233.65.25,No_Data_From_DB
45.233.65.253,No_Data_From_DB
45.233.65.28,No_Data_From_DB
45.233.66.118,No_Data_From_DB
45.233.92.53,No_Data_From_DB
45.233.92.55,No_Data_From_DB
45.233.92.78,No_Data_From_DB
45.233.98.10,No_Data_From_DB
45.234.100.69,No_Data_From_DB
45.234.100.74,No_Data_From_DB
45.234.101.109,No_Data_From_DB
45.234.102.145,No_Data_From_DB
45.234.102.148,No_Data_From_DB
45.234.103.4,No_Data_From_DB
45.234.116.177,No_Data_From_DB
45.234.116.185,No_Data_From_DB
45.234.116.34,No_Data_From_DB
45.234.116.38,No_Data_From_DB
45.234.116.39,No_Data_From_DB
45.234.119.2,No_Data_From_DB
45.234.119.3,No_Data_From_DB
45.234.120.244,No_Data_From_DB
45.234.121.205,No_Data_From_DB
45.234.155.39,No_Data_From_DB
45.234.182.144,No_Data_From_DB
45.234.182.207,No_Data_From_DB
45.234.182.231,No_Data_From_DB
45.234.182.235,No_Data_From_DB
45.234.182.43,No_Data_From_DB
45.234.183.119,No_Data_From_DB
45.234.183.157,No_Data_From_DB
45.234.183.224,No_Data_From_DB
45.234.183.4,No_Data_From_DB
45.234.183.43,No_Data_From_DB
45.234.183.45,No_Data_From_DB
45.234.183.47,No_Data_From_DB
45.234.183.87,No_Data_From_DB
45.234.186.61,No_Data_From_DB
45.234.194.76,No_Data_From_DB
45.234.195.181,No_Data_From_DB
45.234.198.253,No_Data_From_DB
45.234.213.66,No_Data_From_DB
45.234.214.81,No_Data_From_DB
45.234.215.2,No_Data_From_DB
45.234.225.55,No_Data_From_DB
45.234.226.216,No_Data_From_DB
45.234.228.13,No_Data_From_DB
45.234.228.9,No_Data_From_DB
45.234.24.63,No_Data_From_DB
45.234.25.3,No_Data_From_DB
45.234.251.38,No_Data_From_DB
45.234.32.99,No_Data_From_DB
45.234.35.234,No_Data_From_DB
45.234.35.3,No_Data_From_DB
45.234.45.175,No_Data_From_DB
45.234.77.243,No_Data_From_DB
45.234.79.161,No_Data_From_DB
45.234.80.237,No_Data_From_DB
45.234.87.33,No_Data_From_DB
45.235.0.116,No_Data_From_DB
45.235.120.254,No_Data_From_DB
45.235.124.238,No_Data_From_DB
45.235.130.206,No_Data_From_DB
45.235.147.128,No_Data_From_DB
45.235.174.146,No_Data_From_DB
45.235.19.106,No_Data_From_DB
45.235.223.249,No_Data_From_DB
45.235.23.58,No_Data_From_DB
45.235.252.34,No_Data_From_DB
45.235.255.36,No_Data_From_DB
45.235.36.102,No_Data_From_DB
45.235.36.104,No_Data_From_DB
45.235.36.107,No_Data_From_DB
45.235.36.111,No_Data_From_DB
45.235.36.113,No_Data_From_DB
45.235.36.118,No_Data_From_DB
45.235.36.12,No_Data_From_DB
45.235.36.124,No_Data_From_DB
45.235.36.134,No_Data_From_DB
45.235.36.136,No_Data_From_DB
45.235.36.141,No_Data_From_DB
45.235.36.144,No_Data_From_DB
45.235.36.145,No_Data_From_DB
45.235.36.146,No_Data_From_DB
45.235.36.154,No_Data_From_DB
45.235.36.155,No_Data_From_DB
45.235.36.157,No_Data_From_DB
45.235.36.158,No_Data_From_DB
45.235.36.169,No_Data_From_DB
45.235.36.17,No_Data_From_DB
45.235.36.18,No_Data_From_DB
45.235.36.199,No_Data_From_DB
45.235.36.204,No_Data_From_DB
45.235.36.206,No_Data_From_DB
45.235.36.208,No_Data_From_DB
45.235.36.212,No_Data_From_DB
45.235.36.218,No_Data_From_DB
45.235.36.219,No_Data_From_DB
45.235.36.22,No_Data_From_DB
45.235.36.221,No_Data_From_DB
45.235.36.222,No_Data_From_DB
45.235.36.224,No_Data_From_DB
45.235.36.239,No_Data_From_DB
45.235.36.243,No_Data_From_DB
45.235.36.245,No_Data_From_DB
45.235.36.28,No_Data_From_DB
45.235.36.31,No_Data_From_DB
45.235.36.42,No_Data_From_DB
45.235.36.46,No_Data_From_DB
45.235.36.48,No_Data_From_DB
45.235.36.59,No_Data_From_DB
45.235.36.6,No_Data_From_DB
45.235.36.73,No_Data_From_DB
45.235.36.8,No_Data_From_DB
45.235.36.80,No_Data_From_DB
45.235.36.83,No_Data_From_DB
45.235.36.85,No_Data_From_DB
45.235.36.88,No_Data_From_DB
45.235.36.9,No_Data_From_DB
45.235.36.92,No_Data_From_DB
45.235.36.95,No_Data_From_DB
45.235.36.98,No_Data_From_DB
45.235.37.147,No_Data_From_DB
45.235.37.149,No_Data_From_DB
45.235.37.188,No_Data_From_DB
45.235.37.189,No_Data_From_DB
45.235.37.190,No_Data_From_DB
45.235.37.210,No_Data_From_DB
45.235.37.212,No_Data_From_DB
45.235.39.41,No_Data_From_DB
45.235.39.45,No_Data_From_DB
45.235.39.49,No_Data_From_DB
45.235.39.50,No_Data_From_DB
45.235.39.55,No_Data_From_DB
45.235.39.67,No_Data_From_DB
45.235.39.68,No_Data_From_DB
45.235.39.70,No_Data_From_DB
45.235.40.60,No_Data_From_DB
45.235.52.224,No_Data_From_DB
45.235.8.111,No_Data_From_DB
45.235.87.4,No_Data_From_DB
45.235.89.30,No_Data_From_DB
45.236.100.131,No_Data_From_DB
45.236.100.134,No_Data_From_DB
45.236.100.25,No_Data_From_DB
45.236.100.34,No_Data_From_DB
45.236.100.45,No_Data_From_DB
45.236.100.50,No_Data_From_DB
45.236.101.198,No_Data_From_DB
45.236.101.200,No_Data_From_DB
45.236.101.75,No_Data_From_DB
45.236.103.73,No_Data_From_DB
45.236.103.75,No_Data_From_DB
45.236.104.147,No_Data_From_DB
45.236.105.37,No_Data_From_DB
45.236.106.3,No_Data_From_DB
45.236.106.31,No_Data_From_DB
45.236.106.32,No_Data_From_DB
45.236.107.180,No_Data_From_DB
45.236.107.184,No_Data_From_DB
45.236.107.185,No_Data_From_DB
45.236.108.155,No_Data_From_DB
45.236.119.22,No_Data_From_DB
45.236.124.59,No_Data_From_DB
45.236.124.61,No_Data_From_DB
45.236.125.8,No_Data_From_DB
45.236.129.152,No_Data_From_DB
45.236.148.48,No_Data_From_DB
45.236.149.30,No_Data_From_DB
45.236.149.99,No_Data_From_DB
45.236.168.132,No_Data_From_DB
45.236.168.135,No_Data_From_DB
45.236.168.143,No_Data_From_DB
45.236.168.171,No_Data_From_DB
45.236.168.183,No_Data_From_DB
45.236.168.8,No_Data_From_DB
45.236.169.25,No_Data_From_DB
45.236.170.224,No_Data_From_DB
45.236.170.227,No_Data_From_DB
45.236.170.229,No_Data_From_DB
45.236.170.236,No_Data_From_DB
45.236.170.241,No_Data_From_DB
45.236.170.253,No_Data_From_DB
45.236.172.109,No_Data_From_DB
45.236.172.160,No_Data_From_DB
45.236.172.162,No_Data_From_DB
45.236.172.170,No_Data_From_DB
45.236.172.187,No_Data_From_DB
45.236.172.190,No_Data_From_DB
45.236.172.206,No_Data_From_DB
45.236.172.214,No_Data_From_DB
45.236.172.226,No_Data_From_DB
45.236.172.234,No_Data_From_DB
45.236.172.238,No_Data_From_DB
45.236.172.246,No_Data_From_DB
45.236.186.28,No_Data_From_DB
45.236.186.53,No_Data_From_DB
45.236.186.54,No_Data_From_DB
45.236.186.63,No_Data_From_DB
45.236.186.64,No_Data_From_DB
45.236.186.92,No_Data_From_DB
45.236.188.144,No_Data_From_DB
45.236.188.154,No_Data_From_DB
45.236.209.46,No_Data_From_DB
45.236.24.10,No_Data_From_DB
45.236.24.3,No_Data_From_DB
45.236.24.8,No_Data_From_DB
45.236.247.245,No_Data_From_DB
45.236.32.117,No_Data_From_DB
45.236.33.7,No_Data_From_DB
45.236.34.220,No_Data_From_DB
45.236.34.44,No_Data_From_DB
45.236.50.137,No_Data_From_DB
45.237.0.242,No_Data_From_DB
45.237.110.93,No_Data_From_DB
45.237.116.176,No_Data_From_DB
45.237.123.120,No_Data_From_DB
45.237.136.31,No_Data_From_DB
45.237.136.50,No_Data_From_DB
45.237.136.62,No_Data_From_DB
45.237.178.222,No_Data_From_DB
45.237.223.187,No_Data_From_DB
45.237.52.11,No_Data_From_DB
45.237.52.12,No_Data_From_DB
45.237.82.14,No_Data_From_DB
45.237.82.7,No_Data_From_DB
45.238.116.244,No_Data_From_DB
45.238.12.244,No_Data_From_DB
45.238.12.78,No_Data_From_DB
45.238.123.21,No_Data_From_DB
45.238.14.65,No_Data_From_DB
45.238.141.15,No_Data_From_DB
45.238.144.66,No_Data_From_DB
45.238.145.2,No_Data_From_DB
45.238.153.10,No_Data_From_DB
45.238.153.179,No_Data_From_DB
45.238.153.220,No_Data_From_DB
45.238.153.248,No_Data_From_DB
45.238.153.42,No_Data_From_DB
45.238.153.9,No_Data_From_DB
45.238.155.20,No_Data_From_DB
45.238.155.218,No_Data_From_DB
45.238.161.84,No_Data_From_DB
45.238.180.122,No_Data_From_DB
45.238.180.123,No_Data_From_DB
45.238.180.149,No_Data_From_DB
45.238.180.150,No_Data_From_DB
45.238.180.168,No_Data_From_DB
45.238.180.170,No_Data_From_DB
45.238.180.171,No_Data_From_DB
45.238.180.173,No_Data_From_DB
45.238.180.177,No_Data_From_DB
45.238.180.178,No_Data_From_DB
45.238.180.183,No_Data_From_DB
45.238.180.195,No_Data_From_DB
45.238.180.203,No_Data_From_DB
45.238.180.204,No_Data_From_DB
45.238.180.210,No_Data_From_DB
45.238.180.212,No_Data_From_DB
45.238.180.214,No_Data_From_DB
45.238.180.231,No_Data_From_DB
45.238.180.236,No_Data_From_DB
45.238.180.242,No_Data_From_DB
45.238.180.250,No_Data_From_DB
45.238.180.71,No_Data_From_DB
45.238.180.98,No_Data_From_DB
45.238.181.149,No_Data_From_DB
45.238.181.204,No_Data_From_DB
45.238.181.205,No_Data_From_DB
45.238.181.212,No_Data_From_DB
45.238.181.214,No_Data_From_DB
45.238.181.215,No_Data_From_DB
45.238.181.47,No_Data_From_DB
45.238.181.48,No_Data_From_DB
45.238.181.51,No_Data_From_DB
45.238.181.71,No_Data_From_DB
45.238.181.72,No_Data_From_DB
45.238.181.73,No_Data_From_DB
45.238.181.74,No_Data_From_DB
45.238.181.85,No_Data_From_DB
45.238.182.1,No_Data_From_DB
45.238.182.10,No_Data_From_DB
45.238.182.109,No_Data_From_DB
45.238.182.137,No_Data_From_DB
45.238.182.14,No_Data_From_DB
45.238.182.153,No_Data_From_DB
45.238.182.154,No_Data_From_DB
45.238.182.16,No_Data_From_DB
45.238.182.160,No_Data_From_DB
45.238.182.164,No_Data_From_DB
45.238.182.18,No_Data_From_DB
45.238.182.184,No_Data_From_DB
45.238.182.185,No_Data_From_DB
45.238.182.19,No_Data_From_DB
45.238.182.206,No_Data_From_DB
45.238.182.211,No_Data_From_DB
45.238.182.222,No_Data_From_DB
45.238.182.223,No_Data_From_DB
45.238.182.225,No_Data_From_DB
45.238.182.23,No_Data_From_DB
45.238.182.24,No_Data_From_DB
45.238.182.32,No_Data_From_DB
45.238.182.34,No_Data_From_DB
45.238.182.35,No_Data_From_DB
45.238.182.40,No_Data_From_DB
45.238.182.44,No_Data_From_DB
45.238.182.62,No_Data_From_DB
45.238.182.73,No_Data_From_DB
45.238.182.74,No_Data_From_DB
45.238.182.88,No_Data_From_DB
45.238.183.108,No_Data_From_DB
45.238.183.113,No_Data_From_DB
45.238.183.135,No_Data_From_DB
45.238.183.136,No_Data_From_DB
45.238.183.142,No_Data_From_DB
45.238.183.146,No_Data_From_DB
45.238.183.180,No_Data_From_DB
45.238.183.2,No_Data_From_DB
45.238.183.207,No_Data_From_DB
45.238.183.21,No_Data_From_DB
45.238.183.227,No_Data_From_DB
45.238.183.237,No_Data_From_DB
45.238.183.248,No_Data_From_DB
45.238.183.29,No_Data_From_DB
45.238.183.45,No_Data_From_DB
45.238.183.82,No_Data_From_DB
45.238.183.89,No_Data_From_DB
45.238.183.90,No_Data_From_DB
45.238.201.145,No_Data_From_DB
45.238.221.104,No_Data_From_DB
45.238.248.2,No_Data_From_DB
45.238.39.13,No_Data_From_DB
45.238.48.234,No_Data_From_DB
45.238.49.50,No_Data_From_DB
45.238.54.77,No_Data_From_DB
45.238.56.149,No_Data_From_DB
45.238.58.33,No_Data_From_DB
45.238.62.133,No_Data_From_DB
45.238.62.241,No_Data_From_DB
45.238.62.70,No_Data_From_DB
45.238.63.101,No_Data_From_DB
45.238.63.129,No_Data_From_DB
45.238.63.173,No_Data_From_DB
45.238.63.68,No_Data_From_DB
45.238.63.8,No_Data_From_DB
45.238.63.95,No_Data_From_DB
45.238.8.18,No_Data_From_DB
45.238.8.6,No_Data_From_DB
45.239.114.190,No_Data_From_DB
45.239.119.146,No_Data_From_DB
45.239.119.45,No_Data_From_DB
45.239.119.97,No_Data_From_DB
45.239.120.101,No_Data_From_DB
45.239.120.111,No_Data_From_DB
45.239.120.131,No_Data_From_DB
45.239.120.132,No_Data_From_DB
45.239.120.133,No_Data_From_DB
45.239.120.138,No_Data_From_DB
45.239.120.140,No_Data_From_DB
45.239.120.144,No_Data_From_DB
45.239.120.157,No_Data_From_DB
45.239.120.169,No_Data_From_DB
45.239.120.186,No_Data_From_DB
45.239.120.194,No_Data_From_DB
45.239.120.198,No_Data_From_DB
45.239.120.205,No_Data_From_DB
45.239.120.209,No_Data_From_DB
45.239.120.236,No_Data_From_DB
45.239.120.252,No_Data_From_DB
45.239.120.255,No_Data_From_DB
45.239.120.30,No_Data_From_DB
45.239.120.31,No_Data_From_DB
45.239.120.66,No_Data_From_DB
45.239.120.76,No_Data_From_DB
45.239.120.77,No_Data_From_DB
45.239.120.94,No_Data_From_DB
45.239.121.10,No_Data_From_DB
45.239.121.101,No_Data_From_DB
45.239.121.13,No_Data_From_DB
45.239.121.133,No_Data_From_DB
45.239.121.155,No_Data_From_DB
45.239.121.163,No_Data_From_DB
45.239.121.171,No_Data_From_DB
45.239.121.172,No_Data_From_DB
45.239.121.183,No_Data_From_DB
45.239.121.193,No_Data_From_DB
45.239.121.195,No_Data_From_DB
45.239.121.200,No_Data_From_DB
45.239.121.209,No_Data_From_DB
45.239.121.221,No_Data_From_DB
45.239.121.33,No_Data_From_DB
45.239.121.42,No_Data_From_DB
45.239.121.55,No_Data_From_DB
45.239.121.61,No_Data_From_DB
45.239.121.67,No_Data_From_DB
45.239.121.81,No_Data_From_DB
45.239.121.88,No_Data_From_DB
45.239.121.90,No_Data_From_DB
45.239.121.99,No_Data_From_DB
45.239.122.0,No_Data_From_DB
45.239.122.113,No_Data_From_DB
45.239.122.120,No_Data_From_DB
45.239.122.131,No_Data_From_DB
45.239.122.149,No_Data_From_DB
45.239.122.15,No_Data_From_DB
45.239.122.16,No_Data_From_DB
45.239.122.162,No_Data_From_DB
45.239.122.167,No_Data_From_DB
45.239.122.169,No_Data_From_DB
45.239.122.178,No_Data_From_DB
45.239.122.18,No_Data_From_DB
45.239.122.183,No_Data_From_DB
45.239.122.199,No_Data_From_DB
45.239.122.222,No_Data_From_DB
45.239.122.223,No_Data_From_DB
45.239.122.232,No_Data_From_DB
45.239.122.253,No_Data_From_DB
45.239.122.45,No_Data_From_DB
45.239.122.5,No_Data_From_DB
45.239.122.52,No_Data_From_DB
45.239.122.58,No_Data_From_DB
45.239.122.65,No_Data_From_DB
45.239.122.7,No_Data_From_DB
45.239.122.73,No_Data_From_DB
45.239.122.78,No_Data_From_DB
45.239.122.95,No_Data_From_DB
45.239.122.97,No_Data_From_DB
45.239.123.10,No_Data_From_DB
45.239.123.11,No_Data_From_DB
45.239.123.12,No_Data_From_DB
45.239.123.13,No_Data_From_DB
45.239.123.14,No_Data_From_DB
45.239.123.26,No_Data_From_DB
45.239.123.72,No_Data_From_DB
45.239.131.2,No_Data_From_DB
45.239.144.1,No_Data_From_DB
45.239.157.26,No_Data_From_DB
45.239.185.87,No_Data_From_DB
45.239.200.2,No_Data_From_DB
45.239.208.110,No_Data_From_DB
45.239.208.166,No_Data_From_DB
45.239.208.189,No_Data_From_DB
45.239.208.92,No_Data_From_DB
45.239.209.109,No_Data_From_DB
45.239.209.125,No_Data_From_DB
45.239.209.153,No_Data_From_DB
45.239.209.173,No_Data_From_DB
45.239.209.241,No_Data_From_DB
45.239.209.250,No_Data_From_DB
45.239.209.251,No_Data_From_DB
45.239.209.254,No_Data_From_DB
45.239.209.29,No_Data_From_DB
45.239.209.62,No_Data_From_DB
45.239.209.98,No_Data_From_DB
45.239.210.126,No_Data_From_DB
45.239.210.183,No_Data_From_DB
45.239.210.188,No_Data_From_DB
45.239.210.191,No_Data_From_DB
45.239.210.199,No_Data_From_DB
45.239.210.201,No_Data_From_DB
45.239.210.24,No_Data_From_DB
45.239.210.37,No_Data_From_DB
45.239.210.38,No_Data_From_DB
45.239.210.41,No_Data_From_DB
45.239.210.60,No_Data_From_DB
45.239.211.100,No_Data_From_DB
45.239.211.27,No_Data_From_DB
45.239.211.48,No_Data_From_DB
45.239.211.61,No_Data_From_DB
45.239.211.65,No_Data_From_DB
45.239.34.55,No_Data_From_DB
45.239.49.10,No_Data_From_DB
45.239.49.129,No_Data_From_DB
45.239.49.131,No_Data_From_DB
45.239.49.134,No_Data_From_DB
45.239.49.137,No_Data_From_DB
45.239.49.138,No_Data_From_DB
45.239.49.139,No_Data_From_DB
45.239.49.140,No_Data_From_DB
45.239.49.146,No_Data_From_DB
45.239.49.148,No_Data_From_DB
45.239.49.149,No_Data_From_DB
45.239.49.155,No_Data_From_DB
45.239.49.156,No_Data_From_DB
45.239.49.159,No_Data_From_DB
45.239.49.178,No_Data_From_DB
45.239.49.179,No_Data_From_DB
45.239.49.181,No_Data_From_DB
45.239.49.183,No_Data_From_DB
45.239.49.188,No_Data_From_DB
45.239.49.192,No_Data_From_DB
45.239.49.202,No_Data_From_DB
45.239.49.204,No_Data_From_DB
45.239.49.206,No_Data_From_DB
45.239.49.210,No_Data_From_DB
45.239.49.217,No_Data_From_DB
45.239.49.226,No_Data_From_DB
45.239.49.236,No_Data_From_DB
45.239.49.239,No_Data_From_DB
45.239.49.246,No_Data_From_DB
45.239.49.252,No_Data_From_DB
45.239.49.254,No_Data_From_DB
45.239.66.206,No_Data_From_DB
45.239.66.242,No_Data_From_DB
45.239.77.233,No_Data_From_DB
45.239.84.10,No_Data_From_DB
45.239.84.11,No_Data_From_DB
45.239.84.42,No_Data_From_DB
45.4.0.106,No_Data_From_DB
45.4.0.107,No_Data_From_DB
45.4.0.112,No_Data_From_DB
45.4.0.114,No_Data_From_DB
45.4.0.115,No_Data_From_DB
45.4.0.117,No_Data_From_DB
45.4.0.118,No_Data_From_DB
45.4.0.119,No_Data_From_DB
45.4.0.122,No_Data_From_DB
45.4.0.123,No_Data_From_DB
45.4.0.149,No_Data_From_DB
45.4.0.176,No_Data_From_DB
45.4.0.195,No_Data_From_DB
45.4.0.82,No_Data_From_DB
45.4.0.93,No_Data_From_DB
45.4.0.96,No_Data_From_DB
45.4.0.99,No_Data_From_DB
45.4.1.16,No_Data_From_DB
45.4.1.46,No_Data_From_DB
45.4.100.4,No_Data_From_DB
45.4.106.184,No_Data_From_DB
45.4.156.74,No_Data_From_DB
45.4.159.43,No_Data_From_DB
45.4.161.98,No_Data_From_DB
45.4.167.215,No_Data_From_DB
45.4.167.29,No_Data_From_DB
45.4.168.15,No_Data_From_DB
45.4.168.157,No_Data_From_DB
45.4.168.159,No_Data_From_DB
45.4.168.178,No_Data_From_DB
45.4.168.201,No_Data_From_DB
45.4.169.245,No_Data_From_DB
45.4.169.92,No_Data_From_DB
45.4.170.122,No_Data_From_DB
45.4.170.124,No_Data_From_DB
45.4.170.164,No_Data_From_DB
45.4.170.23,No_Data_From_DB
45.4.171.10,No_Data_From_DB
45.4.171.116,No_Data_From_DB
45.4.171.124,No_Data_From_DB
45.4.171.137,No_Data_From_DB
45.4.171.186,No_Data_From_DB
45.4.171.229,No_Data_From_DB
45.4.171.70,No_Data_From_DB
45.4.171.71,No_Data_From_DB
45.4.176.44,No_Data_From_DB
45.4.189.41,No_Data_From_DB
45.4.200.51,No_Data_From_DB
45.4.200.52,No_Data_From_DB
45.4.200.53,No_Data_From_DB
45.4.200.54,No_Data_From_DB
45.4.200.96,No_Data_From_DB
45.4.201.44,No_Data_From_DB
45.4.201.47,No_Data_From_DB
45.4.202.153,No_Data_From_DB
45.4.202.189,No_Data_From_DB
45.4.202.23,No_Data_From_DB
45.4.202.24,No_Data_From_DB
45.4.202.62,No_Data_From_DB
45.4.203.18,No_Data_From_DB
45.4.203.190,No_Data_From_DB
45.4.216.52,No_Data_From_DB
45.4.216.53,No_Data_From_DB
45.4.216.54,No_Data_From_DB
45.4.218.11,No_Data_From_DB
45.4.218.194,No_Data_From_DB
45.4.219.159,No_Data_From_DB
45.4.219.183,No_Data_From_DB
45.4.219.59,No_Data_From_DB
45.4.236.150,No_Data_From_DB
45.4.236.26,No_Data_From_DB
45.4.244.14,No_Data_From_DB
45.4.252.7,No_Data_From_DB
45.4.253.151,No_Data_From_DB
45.4.253.254,No_Data_From_DB
45.4.31.69,No_Data_From_DB
45.4.34.250,No_Data_From_DB
45.4.45.154,No_Data_From_DB
45.4.57.108,No_Data_From_DB
45.4.57.164,No_Data_From_DB
45.4.62.180,No_Data_From_DB
45.4.64.155,No_Data_From_DB
45.4.65.103,No_Data_From_DB
45.4.65.212,No_Data_From_DB
45.4.65.240,No_Data_From_DB
45.4.85.6,No_Data_From_DB
45.4.87.173,No_Data_From_DB
45.4.87.179,No_Data_From_DB
45.4.89.53,No_Data_From_DB
45.4.89.54,No_Data_From_DB
45.5.114.199,No_Data_From_DB
45.5.116.2,No_Data_From_DB
45.5.117.108,No_Data_From_DB
45.5.117.114,No_Data_From_DB
45.5.117.122,No_Data_From_DB
45.5.117.162,No_Data_From_DB
45.5.117.170,No_Data_From_DB
45.5.117.178,No_Data_From_DB
45.5.117.226,No_Data_From_DB
45.5.117.42,No_Data_From_DB
